tool	format	replicate	axis	slice_size	slice_type	slice_id	time_cpu	time_elapsed	entries_loaded
tiledb		rep2	gene	10	random	003	924.102531743	52.10087156295776	17853445
tiledb		rep2	gene	10	random	004	913.81358581	51.58199191093445	15245180
tiledb		rep2	gene	10	random	005	961.342677396	51.08513593673706	26254672
tiledb		rep2	gene	10	random	006	912.382682583	55.26932239532471	7445840
tiledb		rep2	gene	10	random	007	1006.148545425	58.98441982269287	19325203
tiledb		rep2	gene	10	random	008	805.424900398	46.06809949874878	22966067
tiledb		rep2	gene	10	random	009	1607.787584558	99.82235312461852	18540021
tiledb		rep2	gene	10	random	010	1278.645624268	76.65515089035034	49497750
tiledb		rep2	gene	10	sequential	001	422.39117789	24.273770570755005	57003345
tiledb		rep2	gene	10	sequential	002	414.939829387	24.033973932266235	29367130
tiledb		rep2	gene	10	sequential	003	433.645334695	24.850194215774536	49935993
tiledb		rep2	gene	10	sequential	004	383.394611449	22.47863245010376	56752978
tiledb		rep2	gene	10	sequential	005	146.59337478	7.777947902679443	334788
tiledb		rep2	gene	10	sequential	006	308.028051934	15.815738201141356	9558244
tiledb		rep2	gene	10	sequential	007	129.02961752099998	7.222890138626099	162115
tiledb		rep2	gene	10	sequential	008	114.711413919	6.460836410522461	173102
tiledb		rep2	gene	10	sequential	009	87.153521993	5.514753341674805	2720
tiledb		rep2	gene	10	sequential	010	72.035014227	4.588167667388916	8966
tiledb		rep2	gene	100	random	001	2683.7636329760003	154.49589085578918	188007877
tiledb		rep2	gene	100	random	002	2939.117347291	177.03489780426025	183843925
tiledb		rep2	gene	100	random	003	2643.192646945	145.58340668678284	200310196
tiledb		rep2	gene	100	random	004	2975.510740432	171.4966881275177	144487462
tiledb		rep2	gene	100	sequential	001	128.235356443	7.442895412445068	1249782
tiledb		rep2	gene	100	sequential	002	122.503194342	6.875309467315674	4195319
tiledb		rep2	gene	100	sequential	003	279.618337057	14.446634769439695	64897940
tiledb		rep2	gene	100	sequential	004	142.486589079	7.91953706741333	6166514
tiledb		rep2	gene	100	sequential	005	347.153677249	19.788971185684204	249304590
tiledb		rep2	gene	100	sequential	006	170.31698847799998	9.27357268333435	3878545
tiledb		rep2	gene	100	sequential	007	97.488442511	5.545246601104736	2573526
tiledb		rep2	gene	100	sequential	008	120.122599234	6.660266160964966	3205980
tiledb		rep2	gene	100	sequential	009	555.592611001	35.35968375205994	619199008
tiledb		rep2	gene	100	sequential	010	102.940557813	6.293721675872803	21239213
tiledb		rep2	gene	300	random	001	3420.458024561	175.1141574382782	485855708
tiledb		rep2	gene	300	random	002	3433.7306294170003	183.27381348609924	491796881
tiledb		rep2	gene	300	random	003	3315.0890556689997	177.24011278152466	465034565
tiledb		rep2	gene	300	random	004	3389.714813873	175.922691822052	443602972
tiledb		rep2	gene	300	sequential	001	530.5470530550001	31.62558674812317	1075241161
tiledb		rep2	gene	300	sequential	002	613.1702650809999	39.68740749359131	1532889651
tiledb		rep2	gene	300	sequential	003	134.165254571	8.280205249786377	11651242
tiledb		rep2	gene	300	sequential	004	113.834536472	6.579735040664673	17035386
tiledb		rep2	gene	300	sequential	005	107.464173463	6.111834287643433	3952546
tiledb		rep2	gene	300	sequential	006	248.055996566	13.03869605064392	96023905
tiledb		rep2	gene	300	sequential	007	138.371025723	7.441136598587036	74468997
tiledb		rep2	gene	300	sequential	008	129.81757059	7.30159854888916	17052807
tiledb		rep2	gene	300	sequential	009	549.916937737	31.74011707305908	961234672
tiledb		rep2	gene	300	sequential	010	146.32335360000002	8.728517770767212	17389424
tiledb		rep2	gene	60530	sequential	001	4101.136806476	310.49749755859375	95645830752
tiledb		rep3	cell	1	random	001	0.8228684209999999	0.6883785724639893	1620
tiledb		rep3	cell	1	random	002	0.7160727099999997	0.6767754554748535	1393
tiledb		rep3	cell	1	random	003	0.8537680639999996	0.6961808204650879	5528
tiledb		rep3	cell	1	random	004	0.7390187199999998	0.6817886829376221	2600
tiledb		rep3	cell	1	random	005	0.7195263159999996	0.6707301139831543	2736
tiledb		rep3	cell	1	random	006	0.7219905359999998	0.6748294830322266	637
tiledb		rep3	cell	1	random	007	0.7173514329999993	0.6725428104400635	690
tiledb		rep3	cell	1	random	008	0.7348696979999998	0.6813943386077881	1604
tiledb		rep3	cell	1	random	009	0.71601057300000015	0.6698861122131348	1496
tiledb		rep3	cell	1	random	010	0.7357502569999994	0.6872928142547607	936
tiledb		rep3	cell	1	sequential	001	0.7347880999999994	0.6922276020050049	1227
tiledb		rep3	cell	1	sequential	002	0.733344937	0.6754436492919922	244
tiledb		rep3	cell	1	sequential	003	0.7476002360000003	0.6840717792510986	1779
tiledb		rep3	cell	1	sequential	004	0.8202190169999994	0.686225175857544	2141
tiledb		rep3	cell	1	sequential	005	0.7217718239999993	0.6706051826477051	1842
tiledb		rep3	cell	1	sequential	006	0.7445201679999993	0.67697906494140625	3686
tiledb		rep3	cell	1	sequential	007	0.8149234999999999	0.6894164085388184	986
tiledb		rep3	cell	1	sequential	008	0.7977960580000003	0.6728973388671875	607
tiledb		rep3	cell	1	sequential	009	0.7164807490000005	0.6762309074401855	2065
tiledb		rep3	cell	1	sequential	010	0.7528546350000003	0.6816837787628174	902
tiledb		rep3	cell	10	random	001	1.8790913980000008	0.7691404819488525	22019
tiledb		rep3	cell	10	random	002	1.108525857	0.7106218338012695	18663
tiledb		rep3	cell	10	random	003	1.2103569440000008	0.7283177375793457	13522
tiledb		rep3	cell	10	random	004	1.0256064060000003	0.713141918182373	9603
tiledb		rep3	cell	10	random	005	1.2221921279999997	0.7409706115722656	27337
tiledb		rep3	cell	10	random	006	1.1205273880000002	0.735832929611206	18738
tiledb		rep3	cell	10	random	007	1.1160475549999995	0.7366580963134766	22797
tiledb		rep3	cell	10	random	008	1.1005238200000005	0.7229397296905518	17717
tiledb		rep3	cell	10	random	009	1.0737806460000003	0.7122969627380371	23868
tiledb		rep3	cell	10	random	010	1.081817974000001	0.7291426658630371	15870
tiledb		rep3	cell	10	sequential	001	0.7212934119999996	0.6826939582824707	16899
tiledb		rep3	cell	10	sequential	002	0.7211005149999998	0.668264627456665	18994
tiledb		rep3	cell	10	sequential	003	0.7346176719999988	0.6837944984436035	11307
tiledb		rep3	cell	10	sequential	004	0.7233494230000002	0.6729323863983154	17935
tiledb		rep3	cell	10	sequential	005	0.7276826739999995	0.679823637008667	4431
tiledb		rep3	cell	10	sequential	006	0.8640237739999996	0.6836593151092529	79381
tiledb		rep3	cell	10	sequential	007	0.7488363549999999	0.6863219738006592	24219
tiledb		rep3	cell	10	sequential	008	0.8107953329999997	0.6867024898529053	13630
tiledb		rep3	cell	10	sequential	009	0.7906955739999999	0.7024524211883545	86435
tiledb		rep3	cell	10	sequential	010	0.7810039929999997	0.6981661319732666	50471
tiledb		rep3	cell	100	random	001	9.152837143	1.2123620510101318	255263
tiledb		rep3	cell	100	random	002	5.110223365	1.032844305038452	200844
tiledb		rep3	cell	100	random	003	5.350604282999999	1.0523686408996582	243925
tiledb		rep3	cell	100	random	004	5.2928717469999995	1.0306005477905271	184709
tiledb		rep3	cell	100	random	005	4.967620479000001	1.0511150360107422	220583
tiledb		rep3	cell	100	random	006	5.313815615	1.0311074256896973	198689
tiledb		rep3	cell	100	random	007	5.419486808	1.071667194366455	240527
tiledb		rep3	cell	100	random	008	5.068459139	1.0566866397857666	199362
tiledb		rep3	cell	100	random	009	5.299743806	1.008824110031128	203356
tiledb		rep3	cell	100	random	010	5.3346194360000005	1.035496950149536	188593
tiledb		rep3	cell	100	sequential	001	0.722283697	0.6818194389343262	80890
tiledb		rep3	cell	100	sequential	002	0.7197496719999998	0.6729612350463867	133123
tiledb		rep3	cell	100	sequential	003	0.7446811589999998	0.6814670562744141	176468
tiledb		rep3	cell	100	sequential	004	0.8306602729999994	0.6969618797302246	177045
tiledb		rep3	cell	100	sequential	005	0.7255402230000003	0.67644500732421875	176565
tiledb		rep3	cell	100	sequential	006	0.7305595399999998	0.6704502105712891	244061
tiledb		rep3	cell	100	sequential	007	0.7395162860000006	0.6786255836486816	241329
tiledb		rep3	cell	100	sequential	008	0.8519156250000002	0.6917381286621094	283769
tiledb		rep3	cell	100	sequential	009	0.7497460409999999	0.6894521713256836	306538
tiledb		rep3	cell	100	sequential	010	0.7451363899999999	0.6714761257171631	332485
tiledb		rep3	cell	1000	random	001	45.593090609	3.3820221424102783	2103783
tiledb		rep3	cell	1000	random	002	45.392866346	3.2399845123291016	2189598
tiledb		rep3	cell	1000	random	003	43.772531538	3.252450704574585	2075667
tiledb		rep3	cell	1000	random	004	43.570525342	3.243776559829712	2086627
tiledb		rep3	cell	1000	random	005	44.770502712	3.373721122741699	2121041
tiledb		rep3	cell	1000	random	006	43.54963647	3.3316495418548584	2238575
tiledb		rep3	cell	1000	random	007	44.031986396	3.236123561859131	2117167
tiledb		rep3	cell	1000	random	008	44.184423275	3.1571359634399414	2178672
tiledb		rep3	cell	1000	random	009	44.255797384000005	3.3234219551086426	2084946
tiledb		rep3	cell	1000	random	010	43.393156282	3.3047804832458496	2186198
tiledb		rep3	cell	1000	sequential	001	0.8868407099999995	0.7130732536315918	2656310
tiledb		rep3	cell	1000	sequential	002	0.7982344090000009	0.6828527450561523	1988884
tiledb		rep3	cell	1000	sequential	003	0.7766078140000001	0.6803338527679443	1193776
tiledb		rep3	cell	1000	sequential	004	0.8149400680000003	0.6880459785461426	1716237
tiledb		rep3	cell	1000	sequential	005	1.0719443919999998	0.7052268981933594	5606085
tiledb		rep3	cell	1000	sequential	006	0.8842371379999996	0.6929199695587158	1805526
tiledb		rep3	cell	1000	sequential	007	0.8106549149999998	0.6844351291656494	2508580
tiledb		rep3	cell	1000	sequential	008	0.7281022359999998	0.6672377586364746	431993
tiledb		rep3	cell	1000	sequential	009	0.7727759120000002	0.6826577186584473	1283280
tiledb		rep3	cell	1000	sequential	010	1.0305787959999997	0.7247827053070068	6995556
tiledb		rep3	cell	10000	random	001	334.353694265	19.03121566772461	21523985
tiledb		rep3	cell	10000	random	002	313.316808441	17.236176252365112	21582484
tiledb		rep3	cell	10000	random	003	312.44970061199996	17.79836916923523	21710922
tiledb		rep3	cell	10000	random	004	312.656883775	17.32117223739624	21557091
tiledb		rep3	cell	10000	random	005	314.247186796	17.536709547042847	21456885
tiledb		rep3	cell	10000	random	006	311.70239888599997	17.577554941177368	21527438
tiledb		rep3	cell	10000	random	007	312.047638206	17.363468170166016	21585808
tiledb		rep3	cell	10000	random	008	315.621630428	18.809019327163696	21646585
tiledb		rep3	cell	10000	random	009	320.247898821	17.76593852043152	21516026
tiledb		rep3	cell	10000	random	010	326.126435831	19.02429580688477	21445864
tiledb		rep3	cell	10000	sequential	001	1.112948427000001	0.7537257671356201	9037105
tiledb		rep3	cell	10000	sequential	002	1.504624164	0.7716434001922607	16739383
tiledb		rep3	cell	10000	sequential	003	1.777466650000001	0.7901747226715088	21827533
tiledb		rep3	cell	10000	sequential	004	5.879155986000001	0.9870193004608154	47175808
tiledb		rep3	cell	10000	sequential	005	3.223506165	0.8696410655975342	46893304
tiledb		rep3	cell	10000	sequential	006	1.8766880949999996	0.7918529510498047	25368693
tiledb		rep3	cell	10000	sequential	007	1.708327368	0.8050029277801514	21274710
tiledb		rep3	cell	10000	sequential	008	1.543278237	0.7555437088012695	17489161
tiledb		rep3	cell	10000	sequential	009	2.0894366600000005	0.8094184398651123	27381151
tiledb		rep3	cell	10000	sequential	010	1.1945524410000008	0.7424449920654297	9970175
tiledb		rep3	cell	100000	random	001	1434.585626377	93.70305585861206	216301828
tiledb		rep3	cell	100000	random	002	1444.887287803	99.75934147834778	215870467
tiledb		rep3	cell	100000	random	003	1440.31331037	95.82197737693788	216523214
tiledb		rep3	cell	100000	random	004	1409.993405804	92.70963215827942	216287462
tiledb		rep3	cell	100000	random	005	1423.928068297	97.11589646339417	216443608
tiledb		rep3	cell	100000	random	006	1436.634393711	97.2617199420929	216210462
tiledb		rep3	cell	100000	sequential	001	7.856785731	1.2023112773895264	69555091
tiledb		rep3	cell	100000	sequential	002	4.349577472	1.0632812976837158	69303174
tiledb		rep3	cell	100000	sequential	003	5.089956859	1.1005494594573977	79339640
tiledb		rep3	cell	100000	sequential	004	5.520940697	1.109135627746582	87635801
tiledb		rep3	cell	100000	sequential	005	10.845947659999998	1.3468871116638184	150236057
tiledb		rep3	cell	100000	sequential	006	4.783644784000001	1.1016383171081543	79282936
tiledb		rep3	cell	100000	sequential	007	7.633088402	1.2328917980194092	153009228
tiledb		rep3	cell	100000	sequential	008	10.300699308000002	1.369354248046875	180063262
tiledb		rep3	cell	100000	sequential	009	7.685827362	1.2511370182037354	155953359
tiledb		rep3	cell	100000	sequential	010	3.192659707	1.0138742923736572	45904696
tiledb		rep3	cell	300000	random	001	2306.0579618730003	154.53965759277344	648613446
tiledb		rep3	cell	300000	random	002	2289.857258065	154.54687905311584	647499299
tiledb		rep3	cell	300000	random	003	2308.438380095	156.21070671081543	648140443
tiledb		rep3	cell	300000	random	004	2308.325346843	155.59713435173035	646613501
tiledb		rep3	cell	300000	sequential	001	42.007656066	3.36141586303711	540534732
tiledb		rep3	cell	300000	sequential	002	56.723543582	4.074490070343018	874381919
tiledb		rep3	cell	300000	sequential	003	35.565159864	3.218827962875366	851915523
tiledb		rep3	cell	300000	sequential	004	80.044756192	6.037564754486084	1652862106
tiledb		rep3	cell	300000	sequential	005	15.928008901000002	1.859381914138794	360119687
tiledb		rep3	cell	300000	sequential	006	25.244806965	2.7530293464660645	598147731
tiledb		rep3	cell	300000	sequential	007	8.685598873	1.492056131362915	175006627
tiledb		rep3	cell	300000	sequential	008	55.173567551	4.510829448699951	1318660483
tiledb		rep3	cell	300000	sequential	009	21.166388364	2.0494091510772705	505857952
tiledb		rep3	cell	300000	sequential	010	27.269336793	2.8588290214538574	641938092
tiledb		rep3	gene	1	random	001	260.553485052	12.77393913269043	39475
tiledb		rep3	gene	1	random	002	79.75668595799999	4.8291661739349365	10912
tiledb		rep3	gene	1	random	003	12.918472689999998	1.7029154300689695	826
tiledb		rep3	gene	1	random	004	341.326582273	20.174410104751587	234451
tiledb		rep3	gene	1	random	005	297.602151426	15.96935510635376	5379870
tiledb		rep3	gene	1	random	006	98.297508784	5.843039035797119	29740
tiledb		rep3	gene	1	random	007	295.350420712	16.326475143432617	4572078
tiledb		rep3	gene	1	random	008	70.926822915	4.41962456703186	319
tiledb		rep3	gene	1	random	009	203.812372872	10.690526485443115	292790
tiledb		rep3	gene	1	random	010	114.314921006	6.40138840675354	88431
tiledb		rep3	gene	1	sequential	001	181.681802218	10.409409523010254	8405
tiledb		rep3	gene	1	sequential	002	208.579063514	10.883772373199465	469073
tiledb		rep3	gene	1	sequential	003	98.491972753	5.61520528793335	256
tiledb		rep3	gene	1	sequential	004	80.252627912	5.014400482177734	697
tiledb		rep3	gene	1	sequential	005	83.623574571	5.292427062988281	70651
tiledb		rep3	gene	1	sequential	006	79.234185497	4.836155414581299	3220
tiledb		rep3	gene	1	sequential	007	81.000275667	4.993803024291992	28
tiledb		rep3	gene	1	sequential	008	419.501110986	23.303381204605103	5889061
tiledb		rep3	gene	1	sequential	009	114.548973609	6.104295969009399	5824
tiledb		rep3	gene	1	sequential	010	418.17973777	23.658738136291504	18595333
tiledb		rep3	gene	10	random	001	736.477432135	41.03973388671875	42619032
tiledb		rep3	gene	10	random	002	374.79920972	22.914425134658813	345855
tiledb		rep3	gene	10	random	003	934.630571522	54.67272329330444	17853445
tiledb		rep3	gene	10	random	004	907.09160942	50.77319145202637	15245180
tiledb		rep3	gene	10	random	005	975.869581733	53.068838357925415	26254672
tiledb		rep3	gene	10	random	006	900.118953026	52.21465229988098	7445840
tiledb		rep3	gene	10	random	007	979.506370297	53.99218845367432	19325203
tiledb		rep3	gene	10	random	008	809.0380090599999	45.15372395515442	22966067
tiledb		rep3	gene	10	random	009	1611.780219759	93.91209030151369	18540021
tiledb		rep3	gene	10	random	010	1258.58221506	74.22900104522705	49497750
tiledb		rep3	gene	10	sequential	001	422.796117531	24.57075047492981	57003345
tiledb		rep3	gene	10	sequential	002	382.192076303	21.541160583496097	29367130
tiledb		rep3	gene	10	sequential	003	449.992142855	26.196609497070312	49935993
tiledb		rep3	gene	10	sequential	004	396.990446579	23.43505311012268	56752978
tiledb		rep3	gene	10	sequential	005	115.478011949	6.636654853820801	334788
tiledb		rep3	gene	10	sequential	006	263.28221994899997	13.838698863983154	9558244
tiledb		rep3	gene	10	sequential	007	119.604125667	6.734059572219849	162115
tiledb		rep3	gene	10	sequential	008	133.69493988	7.372043609619141	173102
tiledb		rep3	gene	10	sequential	009	85.445777263	5.482812404632568	2720
tiledb		rep3	gene	10	sequential	010	69.769918443	4.462805986404419	8966
tiledb		rep3	gene	100	random	001	2668.8177764290003	151.95154190063477	188007877
tiledb		rep3	gene	100	random	002	2872.574283175	167.8950712680817	183843925
tiledb		rep3	gene	100	random	003	2721.7239699	154.44577765464783	200310196
tiledb		rep3	gene	100	random	004	2953.861414158	172.7098183631897	144487462
tiledb		rep3	gene	100	sequential	001	148.844553911	7.888743400573731	1249782
tiledb		rep3	gene	100	sequential	002	139.339996221	7.508801937103272	4195319
tiledb		rep3	gene	100	sequential	003	332.12323203100004	16.511183261871338	64897940
tiledb		rep3	gene	100	sequential	004	160.159904789	8.394325971603394	6166514
tiledb		rep3	gene	100	sequential	005	358.046025982	20.33675503730774	249304590
tiledb		rep3	gene	100	sequential	006	157.636638226	8.459900379180908	3878545
tiledb		rep3	gene	100	sequential	007	101.705404368	5.875666856765747	2573526
tiledb		rep3	gene	100	sequential	008	109.006451305	6.22770357131958	3205980
tiledb		rep3	gene	100	sequential	009	494.377666371	30.62598729133606	619199008
tiledb		rep3	gene	100	sequential	010	118.330138617	7.108036518096924	21239213
tiledb		rep3	gene	300	random	001	3440.548482225	178.63220930099487	485855708
tiledb		rep3	gene	300	random	002	3631.706080071	200.60971403121948	491796881
tiledb		rep3	gene	300	random	003	3347.9671648249996	181.63725519180295	465034565
tiledb		rep3	gene	300	random	004	3590.915474352	194.83219361305237	443602972
tiledb		rep3	gene	300	sequential	001	436.026166275	26.610037326812744	1075241161
tiledb		rep3	gene	300	sequential	002	568.6683073229999	35.109400033950806	1532889651
tiledb		rep3	gene	300	sequential	003	124.148296464	7.396256923675537	11651242
tiledb		rep3	gene	300	sequential	004	113.979469124	6.281113624572754	17035386
tiledb		rep3	gene	300	sequential	005	111.129648693	6.227578163146973	3952546
tiledb		rep3	gene	300	sequential	006	263.17450926199996	13.488296747207642	96023905
tiledb		rep3	gene	300	sequential	007	105.402480281	5.893434762954712	74468997
tiledb		rep3	gene	300	sequential	008	116.485442094	6.4835524559021	17052807
tiledb		rep3	gene	300	sequential	009	483.767395546	29.425220251083378	961234672
tiledb		rep3	gene	300	sequential	010	130.268119619	7.339541912078857	17389424
tiledb		rep3	gene	60530	sequential	001	4089.837500942	299.0191481113434	95645830752
